text,label
This is to inform all students that project viva will take place on 25th May 2026 as announced. Attendance is mandatory. — Student Affairs Office,1
"Students are informed that industrial visit will commence from 15th May 2026 as per the academic calendar. — Dr. Mehta, Dean Academic Affairs",1
"Students are informed that convocation ceremony will commence from Wednesday 2PM as per the academic calendar. — Prof. Sharma, HOD Computer Science",1
Breaking news: Secret information about fest - they don't want you to know this! Passed on from group admin.,0
The The Examination Controller hereby informs students that practical examination is scheduled on 20th May 2026 in Room 204. Be present on time.,1
Students of second year are reminded that seminar on cybersecurity is compulsory. Contact the office for any clarifications. — The Examination Controller,1
"100% confirmed: viva examination called off. Don't ignore this, forward to everyone now! Do not ignore this message.",0
Notice from The Registrar: convocation ceremony registration is now open. Last date to apply is Tuesday 9AM.,1
"The Prof. Sharma, HOD Computer Science hereby informs students that scholarship application is scheduled on Monday 10AM in Main Hall. Be present on time.",1
Reminder: fee payment registration deadline is 1st June 2026. Visit the administrative office for further queries. — Department of Information Technology,1
URGENT!!! college has been CANCELLED immediately. Forward this to all students NOW!!! This is 100% real information.,0
"The Prof. Sharma, HOD Computer Science hereby informs students that seminar on cybersecurity is scheduled on 1st June 2026 in Seminar Hall. Be present on time.",1
"IMPORTANT MESSAGE: Due to technical issues, seminar is now cancelled. Share immediately! This is 100% real information.",0
"Academic Notice: seminar on cybersecurity will be conducted online via the college portal on Friday 11AM. — Prof. Sharma, HOD Computer Science",1
URGENT!!! lab practical has been CANCELLED immediately. Forward this to all students NOW!!! This is 100% real information.,0
"Update: end-semester examination originally scheduled for Friday 11AM stands confirmed. No changes have been made. — Prof. Sharma, HOD Computer Science",1
Academic Notice: convocation ceremony will be conducted online via the college portal on Tuesday 9AM. — Academic Section,1
Academic Notice: scholarship application will be conducted online via the college portal on 15th May 2026. — Academic Section,1
Reminder: end-semester examination registration deadline is 25th May 2026. Visit the administrative office for further queries. — Principal's Office,1
"Dear Students, The convocation ceremony scheduled for 25th May 2026 will be held as per the original timetable in Lab Block 3. — Prof. Sharma, HOD Computer Science",1
Notice from Student Affairs Office: annual cultural fest registration is now open. Last date to apply is Friday 11AM.,1
Reminder: result declaration registration deadline is Friday 11AM. Visit the administrative office for further queries. — Department of Information Technology,1
Breaking news: Secret information about result declaration - they don't want you to know this! Passed on from group admin.,0
"Prof. Sharma, HOD Computer Science: The timetable for mid-semester examination is now available on the college website. Check before Tuesday 9AM.",1
Update: mid-semester examination originally scheduled for 1st June 2026 stands confirmed. No changes have been made. — Academic Section,1
WARNING: If you attend result declaration tomorrow you might COVID protocol. Share to save people! Received from department WhatsApp group.,0
Students of second year are reminded that sports meet is compulsory. Contact the office for any clarifications. — Academic Section,1
Update: seminar on cybersecurity originally scheduled for 20th May 2026 stands confirmed. No changes have been made. — The Registrar,1
The Examination Controller announces the commencement of mid-semester examination from Tuesday 9AM. All students are requested to prepare accordingly.,1
Update: workshop on machine learning originally scheduled for 1st June 2026 stands confirmed. No changes have been made. — Student Affairs Office,1
"IMPORTANT MESSAGE: Due to security concerns, sports day is now delayed indefinitely. Share immediately! Received from department WhatsApp group.",0
"Update: seminar on cybersecurity originally scheduled for 15th May 2026 stands confirmed. No changes have been made. — Prof. Sharma, HOD Computer Science",1
